"sampling_stratregy","agent_number","mean_delta","time_max","prop_biased"
"MAP",70,0.395973154362416,"150","50% biased agents"
"MAP",71,0.442953020134228,"150","50% biased agents"
"MAP",72,0.261744966442953,"150","50% biased agents"
"MAP",73,0.23489932885906,"150","50% biased agents"
"MAP",74,0.369127516778524,"150","50% biased agents"
"MAP",75,0.36241610738255,"150","50% biased agents"
"MAP",76,0.295302013422819,"150","50% biased agents"
"MAP",77,0.469798657718121,"150","50% biased agents"
"MAP",78,0.409395973154362,"150","50% biased agents"
"MAP",79,0.409395973154362,"150","50% biased agents"
"MAP",80,0.395973154362416,"150","50% biased agents"
"MAP",81,0.23489932885906,"150","50% biased agents"
"MAP",82,0.228187919463087,"150","50% biased agents"
"MAP",83,0.23489932885906,"150","50% biased agents"
"MAP",84,0.530201342281879,"150","50% biased agents"
"MAP",85,0.456375838926175,"150","50% biased agents"
"MAP",86,0.322147651006711,"150","50% biased agents"
"MAP",87,0.476510067114094,"150","50% biased agents"
"MAP",88,0.147651006711409,"150","50% biased agents"
"MAP",89,0.10738255033557,"150","50% biased agents"
"MAP",90,0.38255033557047,"150","50% biased agents"
"MAP",91,0.48993288590604,"150","50% biased agents"
"MAP",92,0.402684563758389,"150","50% biased agents"
"MAP",93,0.335570469798658,"150","50% biased agents"
"MAP",94,0.449664429530201,"150","50% biased agents"
"MAP",95,0.48993288590604,"150","50% biased agents"
"MAP",96,0.463087248322148,"150","50% biased agents"
"MAP",97,0.181208053691275,"150","50% biased agents"
"MAP",98,0.281879194630872,"150","50% biased agents"
"MAP",99,0.288590604026846,"150","50% biased agents"
"MAP",101,0.469798657718121,"150","50% biased agents"
"MAP",102,0.389261744966443,"150","50% biased agents"
"SAM",2,0.503355704697987,"150","50% biased agents"
"SAM",3,0.389261744966443,"150","50% biased agents"
"SAM",4,0.516778523489933,"150","50% biased agents"
"SAM",5,0.442953020134228,"150","50% biased agents"
"SAM",6,0.315436241610738,"150","50% biased agents"
"SAM",7,0.241610738255034,"150","50% biased agents"
"SAM",8,0.463087248322148,"150","50% biased agents"
"SAM",9,0.308724832214765,"150","50% biased agents"
"SAM",10,0.51006711409396,"150","50% biased agents"
"SAM",11,0.375838926174497,"150","50% biased agents"
"SAM",12,0.416107382550336,"150","50% biased agents"
"SAM",13,0.308724832214765,"150","50% biased agents"
"SAM",14,0.36241610738255,"150","50% biased agents"
"SAM",15,0.516778523489933,"150","50% biased agents"
"SAM",16,0.436241610738255,"150","50% biased agents"
"SAM",17,0.389261744966443,"150","50% biased agents"
"SAM",18,0.456375838926175,"150","50% biased agents"
"SAM",19,0.308724832214765,"150","50% biased agents"
"SAM",20,0.355704697986577,"150","50% biased agents"
"SAM",21,0.348993288590604,"150","50% biased agents"
"SAM",22,0.503355704697987,"150","50% biased agents"
"SAM",23,0.295302013422819,"150","50% biased agents"
"SAM",24,0.429530201342282,"150","50% biased agents"
"SAM",25,0.25503355704698,"150","50% biased agents"
"SAM",26,0.523489932885906,"150","50% biased agents"
"SAM",27,0.187919463087248,"150","50% biased agents"
"SAM",28,0.530201342281879,"150","50% biased agents"
"SAM",29,0.38255033557047,"150","50% biased agents"
"SAM",30,0.369127516778524,"150","50% biased agents"
"SAM",31,0.469798657718121,"150","50% biased agents"
"SAM",32,0.38255033557047,"150","50% biased agents"
"SAM",33,0.483221476510067,"150","50% biased agents"
"SAM",34,0.422818791946309,"150","50% biased agents"
"SAM",35,0.402684563758389,"150","50% biased agents"
"SAM",36,0.530201342281879,"150","50% biased agents"
"SAM",37,0.429530201342282,"150","50% biased agents"
"SAM",38,0.442953020134228,"150","50% biased agents"
"SAM",39,0.436241610738255,"150","50% biased agents"
"SAM",40,0.483221476510067,"150","50% biased agents"
"SAM",41,0.322147651006711,"150","50% biased agents"
"SAM",42,0.516778523489933,"150","50% biased agents"
"SAM",43,0.281879194630872,"150","50% biased agents"
"SAM",44,0.161073825503356,"150","50% biased agents"
"SAM",45,0.187919463087248,"150","50% biased agents"
"SAM",46,0.328859060402685,"150","50% biased agents"
"SAM",47,0.328859060402685,"150","50% biased agents"
"SAM",48,0.302013422818792,"150","50% biased agents"
"SAM",49,0.550335570469799,"150","50% biased agents"
"SAM",50,0.416107382550336,"150","50% biased agents"
"SAM",51,0.201342281879195,"150","50% biased agents"
"SAM",52,0.281879194630872,"150","50% biased agents"
"SAM",53,0.308724832214765,"150","50% biased agents"
"SAM",54,0.295302013422819,"150","50% biased agents"
"SAM",55,0.503355704697987,"150","50% biased agents"
"SAM",56,0.187919463087248,"150","50% biased agents"
"SAM",57,0.422818791946309,"150","50% biased agents"
"SAM",58,0.416107382550336,"150","50% biased agents"
"SAM",59,0.389261744966443,"150","50% biased agents"
"SAM",60,0.302013422818792,"150","50% biased agents"
"SAM",61,0.48993288590604,"150","50% biased agents"
"SAM",62,0.483221476510067,"150","50% biased agents"
"SAM",63,0.395973154362416,"150","50% biased agents"
"SAM",64,0.355704697986577,"150","50% biased agents"
"SAM",65,0.261744966442953,"150","50% biased agents"
"SAM",66,0.476510067114094,"150","50% biased agents"
"SAM",67,0.201342281879195,"150","50% biased agents"
"SAM",68,0.295302013422819,"150","50% biased agents"
"SAM",69,0.496644295302013,"150","50% biased agents"
"SAM",70,0.25503355704698,"150","50% biased agents"
"SAM",71,0.214765100671141,"150","50% biased agents"
"SAM",72,0.483221476510067,"150","50% biased agents"
"SAM",73,0.228187919463087,"150","50% biased agents"
"SAM",74,0.563758389261745,"150","50% biased agents"
"SAM",75,0.308724832214765,"150","50% biased agents"
"SAM",76,0.248322147651007,"150","50% biased agents"
"SAM",77,0.228187919463087,"150","50% biased agents"
"SAM",78,0.23489932885906,"150","50% biased agents"
"SAM",79,0.275167785234899,"150","50% biased agents"
"SAM",80,0.342281879194631,"150","50% biased agents"
"SAM",81,0.322147651006711,"150","50% biased agents"
"SAM",82,0.402684563758389,"150","50% biased agents"
"SAM",83,0.409395973154362,"150","50% biased agents"
"SAM",84,0.348993288590604,"150","50% biased agents"
"SAM",85,0.469798657718121,"150","50% biased agents"
"SAM",86,0.214765100671141,"150","50% biased agents"
"SAM",87,0.463087248322148,"150","50% biased agents"
"SAM",88,0.302013422818792,"150","50% biased agents"
"SAM",89,0.308724832214765,"150","50% biased agents"
"SAM",90,0.483221476510067,"150","50% biased agents"
"SAM",91,0.51006711409396,"150","50% biased agents"
"SAM",92,0.228187919463087,"150","50% biased agents"
"SAM",93,0.322147651006711,"150","50% biased agents"
"SAM",94,0.449664429530201,"150","50% biased agents"
"SAM",95,0.248322147651007,"150","50% biased agents"
"SAM",96,0.308724832214765,"150","50% biased agents"
"SAM",97,0.51006711409396,"150","50% biased agents"
"SAM",98,0.395973154362416,"150","50% biased agents"
"SAM",99,0.36241610738255,"150","50% biased agents"
"SAM",101,0.402684563758389,"150","50% biased agents"
"SAM",102,0.389261744966443,"150","50% biased agents"
"MAP",2,0.363636363636364,"100","50% biased agents"
"MAP",3,0.343434343434343,"100","50% biased agents"
"MAP",4,0.303030303030303,"100","50% biased agents"
"MAP",5,0.444444444444444,"100","50% biased agents"
"MAP",6,0.272727272727273,"100","50% biased agents"
"MAP",7,0.424242424242424,"100","50% biased agents"
"MAP",8,0.373737373737374,"100","50% biased agents"
"MAP",9,0.454545454545455,"100","50% biased agents"
"MAP",10,0.373737373737374,"100","50% biased agents"
"MAP",11,0.535353535353535,"100","50% biased agents"
"MAP",12,0.575757575757576,"100","50% biased agents"
"MAP",13,0.444444444444444,"100","50% biased agents"
"MAP",14,0.484848484848485,"100","50% biased agents"
"MAP",15,0.242424242424242,"100","50% biased agents"
"MAP",16,0.262626262626263,"100","50% biased agents"
"MAP",17,0.464646464646465,"100","50% biased agents"
"MAP",18,0.414141414141414,"100","50% biased agents"
"MAP",19,0.272727272727273,"100","50% biased agents"
"MAP",20,0.454545454545455,"100","50% biased agents"
"MAP",21,0.414141414141414,"100","50% biased agents"
"MAP",22,0.262626262626263,"100","50% biased agents"
"MAP",23,0.363636363636364,"100","50% biased agents"
"MAP",24,0.494949494949495,"100","50% biased agents"
"MAP",25,0.141414141414141,"100","50% biased agents"
"MAP",26,0.303030303030303,"100","50% biased agents"
"MAP",27,0.323232323232323,"100","50% biased agents"
"MAP",28,0.454545454545455,"100","50% biased agents"
"MAP",29,0.515151515151515,"100","50% biased agents"
"MAP",30,0.323232323232323,"100","50% biased agents"
"MAP",31,0.262626262626263,"100","50% biased agents"
"MAP",32,0.222222222222222,"100","50% biased agents"
"MAP",33,0.414141414141414,"100","50% biased agents"
"MAP",34,0.545454545454545,"100","50% biased agents"
"MAP",35,0.262626262626263,"100","50% biased agents"
"MAP",36,0.474747474747475,"100","50% biased agents"
"MAP",37,0.585858585858586,"100","50% biased agents"
"MAP",38,0.474747474747475,"100","50% biased agents"
"MAP",39,0.101010101010101,"100","50% biased agents"
"MAP",40,0.525252525252525,"100","50% biased agents"
"MAP",41,0.242424242424242,"100","50% biased agents"
"MAP",42,0.535353535353535,"100","50% biased agents"
"MAP",43,0.434343434343434,"100","50% biased agents"
"MAP",44,0.434343434343434,"100","50% biased agents"
"MAP",45,0.0505050505050505,"100","50% biased agents"
"MAP",46,0.353535353535354,"100","50% biased agents"
"MAP",47,0.232323232323232,"100","50% biased agents"
"MAP",48,0.474747474747475,"100","50% biased agents"
"MAP",49,0.262626262626263,"100","50% biased agents"
"MAP",50,0.0202020202020202,"100","50% biased agents"
"MAP",51,0.323232323232323,"100","50% biased agents"
"MAP",52,0.535353535353535,"100","50% biased agents"
"MAP",53,0.101010101010101,"100","50% biased agents"
"MAP",54,0.292929292929293,"100","50% biased agents"
"MAP",55,0.373737373737374,"100","50% biased agents"
"MAP",56,0.424242424242424,"100","50% biased agents"
"MAP",57,0.555555555555556,"100","50% biased agents"
"MAP",58,0.343434343434343,"100","50% biased agents"
"MAP",59,0.484848484848485,"100","50% biased agents"
"MAP",60,0.353535353535354,"100","50% biased agents"
"MAP",61,0.151515151515152,"100","50% biased agents"
"MAP",62,0.464646464646465,"100","50% biased agents"
"MAP",63,0.303030303030303,"100","50% biased agents"
"MAP",64,0.333333333333333,"100","50% biased agents"
"MAP",65,0.444444444444444,"100","50% biased agents"
"MAP",66,0.333333333333333,"100","50% biased agents"
"MAP",67,0.494949494949495,"100","50% biased agents"
"MAP",68,0.484848484848485,"100","50% biased agents"
"MAP",69,0.222222222222222,"100","50% biased agents"
"MAP",70,0.343434343434343,"100","50% biased agents"
"MAP",71,0.434343434343434,"100","50% biased agents"
"MAP",72,0.252525252525253,"100","50% biased agents"
"MAP",73,0.242424242424242,"100","50% biased agents"
"MAP",74,0.333333333333333,"100","50% biased agents"
"MAP",75,0.363636363636364,"100","50% biased agents"
"MAP",76,0.282828282828283,"100","50% biased agents"
"MAP",77,0.424242424242424,"100","50% biased agents"
"MAP",78,0.393939393939394,"100","50% biased agents"
"MAP",79,0.323232323232323,"100","50% biased agents"
"MAP",80,0.373737373737374,"100","50% biased agents"
"MAP",81,0.252525252525253,"100","50% biased agents"
"MAP",82,0.202020202020202,"100","50% biased agents"
"MAP",83,0.232323232323232,"100","50% biased agents"
"MAP",84,0.555555555555556,"100","50% biased agents"
"MAP",85,0.434343434343434,"100","50% biased agents"
"MAP",86,0.303030303030303,"100","50% biased agents"
"MAP",87,0.464646464646465,"100","50% biased agents"
"MAP",88,0.121212121212121,"100","50% biased agents"
"MAP",89,0.101010101010101,"100","50% biased agents"
"MAP",90,0.363636363636364,"100","50% biased agents"
"MAP",91,0.464646464646465,"100","50% biased agents"
"MAP",92,0.323232323232323,"100","50% biased agents"
"MAP",93,0.363636363636364,"100","50% biased agents"
"MAP",94,0.444444444444444,"100","50% biased agents"
"MAP",95,0.505050505050505,"100","50% biased agents"
"MAP",96,0.474747474747475,"100","50% biased agents"
"MAP",97,0.171717171717172,"100","50% biased agents"
"MAP",98,0.242424242424242,"100","50% biased agents"
"MAP",99,0.303030303030303,"100","50% biased agents"
"MAP",101,0.454545454545455,"100","50% biased agents"
"MAP",102,0.363636363636364,"100","50% biased agents"
"SAM",2,0.494949494949495,"100","50% biased agents"
"SAM",3,0.444444444444444,"100","50% biased agents"
"SAM",4,0.525252525252525,"100","50% biased agents"
"SAM",5,0.404040404040404,"100","50% biased agents"
"SAM",6,0.262626262626263,"100","50% biased agents"
"SAM",7,0.242424242424242,"100","50% biased agents"
"SAM",8,0.434343434343434,"100","50% biased agents"
"SAM",9,0.303030303030303,"100","50% biased agents"
"SAM",10,0.545454545454545,"100","50% biased agents"
"SAM",11,0.424242424242424,"100","50% biased agents"
"SAM",12,0.454545454545455,"100","50% biased agents"
"SAM",13,0.303030303030303,"100","50% biased agents"
"SAM",14,0.404040404040404,"100","50% biased agents"
"SAM",15,0.535353535353535,"100","50% biased agents"
"SAM",16,0.444444444444444,"100","50% biased agents"
"SAM",17,0.424242424242424,"100","50% biased agents"
"SAM",18,0.474747474747475,"100","50% biased agents"
"SAM",19,0.323232323232323,"100","50% biased agents"
"SAM",20,0.414141414141414,"100","50% biased agents"
"SAM",21,0.303030303030303,"100","50% biased agents"
"SAM",22,0.515151515151515,"100","50% biased agents"
"SAM",23,0.282828282828283,"100","50% biased agents"
"SAM",24,0.404040404040404,"100","50% biased agents"
"SAM",25,0.303030303030303,"100","50% biased agents"
"SAM",26,0.464646464646465,"100","50% biased agents"
"SAM",27,0.202020202020202,"100","50% biased agents"
"SAM",28,0.525252525252525,"100","50% biased agents"
"SAM",29,0.363636363636364,"100","50% biased agents"
"SAM",30,0.323232323232323,"100","50% biased agents"
"SAM",31,0.474747474747475,"100","50% biased agents"
"SAM",32,0.454545454545455,"100","50% biased agents"
"SAM",33,0.434343434343434,"100","50% biased agents"
"SAM",34,0.434343434343434,"100","50% biased agents"
"SAM",35,0.454545454545455,"100","50% biased agents"
"SAM",36,0.515151515151515,"100","50% biased agents"
"SAM",37,0.424242424242424,"100","50% biased agents"
"SAM",38,0.464646464646465,"100","50% biased agents"
"SAM",39,0.424242424242424,"100","50% biased agents"
"SAM",40,0.464646464646465,"100","50% biased agents"
"SAM",41,0.404040404040404,"100","50% biased agents"
"SAM",42,0.575757575757576,"100","50% biased agents"
"SAM",43,0.343434343434343,"100","50% biased agents"
"SAM",44,0.181818181818182,"100","50% biased agents"
"SAM",45,0.171717171717172,"100","50% biased agents"
"SAM",46,0.303030303030303,"100","50% biased agents"
"SAM",47,0.363636363636364,"100","50% biased agents"
"SAM",48,0.282828282828283,"100","50% biased agents"
"SAM",49,0.575757575757576,"100","50% biased agents"
"SAM",50,0.373737373737374,"100","50% biased agents"
"SAM",51,0.161616161616162,"100","50% biased agents"
"SAM",52,0.222222222222222,"100","50% biased agents"
"SAM",53,0.292929292929293,"100","50% biased agents"
"SAM",54,0.262626262626263,"100","50% biased agents"
"SAM",55,0.525252525252525,"100","50% biased agents"
"SAM",56,0.181818181818182,"100","50% biased agents"
"SAM",57,0.505050505050505,"100","50% biased agents"
"SAM",58,0.434343434343434,"100","50% biased agents"
"SAM",59,0.333333333333333,"100","50% biased agents"
"SAM",60,0.313131313131313,"100","50% biased agents"
"SAM",61,0.404040404040404,"100","50% biased agents"
"SAM",62,0.464646464646465,"100","50% biased agents"
"SAM",63,0.434343434343434,"100","50% biased agents"
"SAM",64,0.353535353535354,"100","50% biased agents"
"SAM",65,0.282828282828283,"100","50% biased agents"
"SAM",66,0.494949494949495,"100","50% biased agents"
"SAM",67,0.222222222222222,"100","50% biased agents"
"SAM",68,0.323232323232323,"100","50% biased agents"
"SAM",69,0.494949494949495,"100","50% biased agents"
"SAM",70,0.262626262626263,"100","50% biased agents"
"SAM",71,0.242424242424242,"100","50% biased agents"
"SAM",72,0.464646464646465,"100","50% biased agents"
"SAM",73,0.212121212121212,"100","50% biased agents"
"SAM",74,0.555555555555556,"100","50% biased agents"
"SAM",75,0.282828282828283,"100","50% biased agents"
"SAM",76,0.212121212121212,"100","50% biased agents"
"SAM",77,0.181818181818182,"100","50% biased agents"
"SAM",78,0.181818181818182,"100","50% biased agents"
"SAM",79,0.282828282828283,"100","50% biased agents"
"SAM",80,0.333333333333333,"100","50% biased agents"
"SAM",81,0.363636363636364,"100","50% biased agents"
"SAM",82,0.434343434343434,"100","50% biased agents"
"SAM",83,0.464646464646465,"100","50% biased agents"
"SAM",84,0.383838383838384,"100","50% biased agents"
"SAM",85,0.424242424242424,"100","50% biased agents"
"SAM",86,0.222222222222222,"100","50% biased agents"
"SAM",87,0.494949494949495,"100","50% biased agents"
"SAM",88,0.303030303030303,"100","50% biased agents"
"SAM",89,0.303030303030303,"100","50% biased agents"
"SAM",90,0.515151515151515,"100","50% biased agents"
"SAM",91,0.464646464646465,"100","50% biased agents"
"SAM",92,0.262626262626263,"100","50% biased agents"
"SAM",93,0.373737373737374,"100","50% biased agents"
"SAM",94,0.454545454545455,"100","50% biased agents"
"SAM",95,0.282828282828283,"100","50% biased agents"
"SAM",96,0.323232323232323,"100","50% biased agents"
"SAM",97,0.464646464646465,"100","50% biased agents"
"SAM",98,0.444444444444444,"100","50% biased agents"
"SAM",99,0.383838383838384,"100","50% biased agents"
"SAM",101,0.404040404040404,"100","50% biased agents"
"SAM",102,0.383838383838384,"100","50% biased agents"
"MAP",2,0.387755102040816,"50","50% biased agents"
"MAP",3,0.408163265306122,"50","50% biased agents"
"MAP",4,0.224489795918367,"50","50% biased agents"
"MAP",5,0.387755102040816,"50","50% biased agents"
"MAP",6,0.326530612244898,"50","50% biased agents"
"MAP",7,0.428571428571429,"50","50% biased agents"
"MAP",8,0.346938775510204,"50","50% biased agents"
"MAP",9,0.346938775510204,"50","50% biased agents"
"MAP",10,0.326530612244898,"50","50% biased agents"
"MAP",11,0.612244897959184,"50","50% biased agents"
"MAP",12,0.530612244897959,"50","50% biased agents"
"MAP",13,0.489795918367347,"50","50% biased agents"
"MAP",14,0.469387755102041,"50","50% biased agents"
"MAP",15,0.285714285714286,"50","50% biased agents"
"MAP",16,0.285714285714286,"50","50% biased agents"
"MAP",17,0.448979591836735,"50","50% biased agents"
"MAP",18,0.36734693877551,"50","50% biased agents"
"MAP",19,0.142857142857143,"50","50% biased agents"
"MAP",20,0.571428571428571,"50","50% biased agents"
"MAP",21,0.36734693877551,"50","50% biased agents"
"MAP",22,0.224489795918367,"50","50% biased agents"
"MAP",23,0.306122448979592,"50","50% biased agents"
"MAP",24,0.591836734693878,"50","50% biased agents"
"MAP",25,0.0816326530612245,"50","50% biased agents"
"MAP",26,0.306122448979592,"50","50% biased agents"
"MAP",27,0.26530612244898,"50","50% biased agents"
"MAP",28,0.448979591836735,"50","50% biased agents"
"MAP",29,0.551020408163265,"50","50% biased agents"
"MAP",30,0.26530612244898,"50","50% biased agents"
"MAP",31,0.244897959183673,"50","50% biased agents"
"MAP",32,0.224489795918367,"50","50% biased agents"
"MAP",33,0.408163265306122,"50","50% biased agents"
"MAP",34,0.571428571428571,"50","50% biased agents"
"MAP",35,0.26530612244898,"50","50% biased agents"
"MAP",36,0.408163265306122,"50","50% biased agents"
"MAP",37,0.510204081632653,"50","50% biased agents"
"MAP",38,0.469387755102041,"50","50% biased agents"
"MAP",39,0.122448979591837,"50","50% biased agents"
"MAP",40,0.591836734693878,"50","50% biased agents"
"MAP",41,0.244897959183673,"50","50% biased agents"
"MAP",42,0.571428571428571,"50","50% biased agents"
"MAP",43,0.469387755102041,"50","50% biased agents"
"MAP",44,0.408163265306122,"50","50% biased agents"
"MAP",45,0,"50","50% biased agents"
"MAP",46,0.408163265306122,"50","50% biased agents"
"MAP",47,0.26530612244898,"50","50% biased agents"
"MAP",48,0.428571428571429,"50","50% biased agents"
"MAP",49,0.285714285714286,"50","50% biased agents"
"MAP",50,0.0408163265306122,"50","50% biased agents"
"MAP",51,0.326530612244898,"50","50% biased agents"
"MAP",52,0.510204081632653,"50","50% biased agents"
"MAP",53,0.122448979591837,"50","50% biased agents"
"MAP",54,0.285714285714286,"50","50% biased agents"
"MAP",55,0.306122448979592,"50","50% biased agents"
"MAP",56,0.387755102040816,"50","50% biased agents"
"MAP",57,0.551020408163265,"50","50% biased agents"
"MAP",58,0.306122448979592,"50","50% biased agents"
"MAP",59,0.530612244897959,"50","50% biased agents"
"MAP",60,0.387755102040816,"50","50% biased agents"
"MAP",61,0.142857142857143,"50","50% biased agents"
"MAP",62,0.428571428571429,"50","50% biased agents"
"MAP",63,0.163265306122449,"50","50% biased agents"
"MAP",64,0.285714285714286,"50","50% biased agents"
"MAP",65,0.469387755102041,"50","50% biased agents"
"MAP",66,0.387755102040816,"50","50% biased agents"
"MAP",67,0.489795918367347,"50","50% biased agents"
"MAP",68,0.571428571428571,"50","50% biased agents"
"MAP",69,0.285714285714286,"50","50% biased agents"
"MAP",70,0.326530612244898,"50","50% biased agents"
"MAP",71,0.346938775510204,"50","50% biased agents"
"MAP",72,0.244897959183673,"50","50% biased agents"
"MAP",73,0.204081632653061,"50","50% biased agents"
"MAP",74,0.306122448979592,"50","50% biased agents"
"MAP",75,0.448979591836735,"50","50% biased agents"
"MAP",76,0.326530612244898,"50","50% biased agents"
"MAP",77,0.469387755102041,"50","50% biased agents"
"MAP",78,0.469387755102041,"50","50% biased agents"
"MAP",79,0.326530612244898,"50","50% biased agents"
"MAP",80,0.408163265306122,"50","50% biased agents"
"MAP",81,0.163265306122449,"50","50% biased agents"
"MAP",82,0.244897959183673,"50","50% biased agents"
"MAP",83,0.306122448979592,"50","50% biased agents"
"MAP",84,0.571428571428571,"50","50% biased agents"
"MAP",85,0.510204081632653,"50","50% biased agents"
"MAP",86,0.306122448979592,"50","50% biased agents"
"MAP",87,0.36734693877551,"50","50% biased agents"
"MAP",88,0.0408163265306122,"50","50% biased agents"
"MAP",89,0.0816326530612245,"50","50% biased agents"
"MAP",90,0.326530612244898,"50","50% biased agents"
"MAP",91,0.469387755102041,"50","50% biased agents"
"MAP",92,0.285714285714286,"50","50% biased agents"
"MAP",93,0.428571428571429,"50","50% biased agents"
"MAP",94,0.428571428571429,"50","50% biased agents"
"MAP",95,0.510204081632653,"50","50% biased agents"
"MAP",96,0.448979591836735,"50","50% biased agents"
"MAP",97,0.183673469387755,"50","50% biased agents"
"MAP",98,0.26530612244898,"50","50% biased agents"
"MAP",99,0.428571428571429,"50","50% biased agents"
"MAP",101,0.387755102040816,"50","50% biased agents"
"MAP",102,0.285714285714286,"50","50% biased agents"
"SAM",2,0.469387755102041,"50","50% biased agents"
"SAM",3,0.36734693877551,"50","50% biased agents"
"SAM",4,0.428571428571429,"50","50% biased agents"
"SAM",5,0.448979591836735,"50","50% biased agents"
"SAM",6,0.163265306122449,"50","50% biased agents"
"SAM",7,0.244897959183673,"50","50% biased agents"
"SAM",8,0.469387755102041,"50","50% biased agents"
"SAM",9,0.285714285714286,"50","50% biased agents"
"SAM",10,0.551020408163265,"50","50% biased agents"
"SAM",11,0.448979591836735,"50","50% biased agents"
"SAM",12,0.408163265306122,"50","50% biased agents"
"SAM",13,0.285714285714286,"50","50% biased agents"
"SAM",14,0.36734693877551,"50","50% biased agents"
"SAM",15,0.448979591836735,"50","50% biased agents"
"SAM",16,0.428571428571429,"50","50% biased agents"
"SAM",17,0.448979591836735,"50","50% biased agents"
"SAM",18,0.448979591836735,"50","50% biased agents"
"SAM",19,0.36734693877551,"50","50% biased agents"
"SAM",20,0.428571428571429,"50","50% biased agents"
"SAM",21,0.26530612244898,"50","50% biased agents"
"SAM",22,0.469387755102041,"50","50% biased agents"
"SAM",23,0.285714285714286,"50","50% biased agents"
"SAM",24,0.408163265306122,"50","50% biased agents"
"SAM",25,0.36734693877551,"50","50% biased agents"
"SAM",26,0.489795918367347,"50","50% biased agents"
"SAM",27,0.244897959183673,"50","50% biased agents"
"SAM",28,0.571428571428571,"50","50% biased agents"
"SAM",29,0.326530612244898,"50","50% biased agents"
"SAM",30,0.408163265306122,"50","50% biased agents"
"SAM",31,0.387755102040816,"50","50% biased agents"
"SAM",32,0.469387755102041,"50","50% biased agents"
"SAM",33,0.448979591836735,"50","50% biased agents"
"SAM",34,0.428571428571429,"50","50% biased agents"
"SAM",35,0.551020408163265,"50","50% biased agents"
"SAM",36,0.591836734693878,"50","50% biased agents"
"SAM",37,0.428571428571429,"50","50% biased agents"
"SAM",38,0.408163265306122,"50","50% biased agents"
"SAM",39,0.489795918367347,"50","50% biased agents"
"SAM",40,0.448979591836735,"50","50% biased agents"
"SAM",41,0.428571428571429,"50","50% biased agents"
"SAM",42,0.530612244897959,"50","50% biased agents"
"SAM",43,0.306122448979592,"50","50% biased agents"
"SAM",44,0.244897959183673,"50","50% biased agents"
"SAM",45,0.122448979591837,"50","50% biased agents"
"SAM",46,0.244897959183673,"50","50% biased agents"
"SAM",47,0.448979591836735,"50","50% biased agents"
"SAM",48,0.204081632653061,"50","50% biased agents"
"SAM",49,0.571428571428571,"50","50% biased agents"
"SAM",50,0.448979591836735,"50","50% biased agents"
"SAM",51,0.244897959183673,"50","50% biased agents"
"SAM",52,0.285714285714286,"50","50% biased agents"
"SAM",53,0.244897959183673,"50","50% biased agents"
"SAM",54,0.244897959183673,"50","50% biased agents"
"SAM",55,0.612244897959184,"50","50% biased agents"
"SAM",56,0.285714285714286,"50","50% biased agents"
"SAM",57,0.448979591836735,"50","50% biased agents"
"SAM",58,0.326530612244898,"50","50% biased agents"
"SAM",59,0.285714285714286,"50","50% biased agents"
"SAM",60,0.306122448979592,"50","50% biased agents"
"SAM",61,0.244897959183673,"50","50% biased agents"
"SAM",62,0.408163265306122,"50","50% biased agents"
"SAM",63,0.448979591836735,"50","50% biased agents"
"SAM",64,0.346938775510204,"50","50% biased agents"
"SAM",65,0.306122448979592,"50","50% biased agents"
"SAM",66,0.591836734693878,"50","50% biased agents"
"SAM",67,0.163265306122449,"50","50% biased agents"
"SAM",68,0.469387755102041,"50","50% biased agents"
"SAM",69,0.510204081632653,"50","50% biased agents"
"SAM",70,0.244897959183673,"50","50% biased agents"
"SAM",71,0.244897959183673,"50","50% biased agents"
"SAM",72,0.510204081632653,"50","50% biased agents"
"SAM",73,0.204081632653061,"50","50% biased agents"
"SAM",74,0.571428571428571,"50","50% biased agents"
"SAM",75,0.285714285714286,"50","50% biased agents"
"SAM",76,0.183673469387755,"50","50% biased agents"
"SAM",77,0.122448979591837,"50","50% biased agents"
"SAM",78,0.163265306122449,"50","50% biased agents"
"SAM",79,0.346938775510204,"50","50% biased agents"
"SAM",80,0.224489795918367,"50","50% biased agents"
"SAM",81,0.244897959183673,"50","50% biased agents"
"SAM",82,0.36734693877551,"50","50% biased agents"
"SAM",83,0.571428571428571,"50","50% biased agents"
"SAM",84,0.408163265306122,"50","50% biased agents"
"SAM",85,0.36734693877551,"50","50% biased agents"
"SAM",86,0.244897959183673,"50","50% biased agents"
"SAM",87,0.510204081632653,"50","50% biased agents"
"SAM",88,0.163265306122449,"50","50% biased agents"
"SAM",89,0.244897959183673,"50","50% biased agents"
"SAM",90,0.571428571428571,"50","50% biased agents"
"SAM",91,0.448979591836735,"50","50% biased agents"
"SAM",92,0.163265306122449,"50","50% biased agents"
"SAM",93,0.306122448979592,"50","50% biased agents"
"SAM",94,0.489795918367347,"50","50% biased agents"
"SAM",95,0.306122448979592,"50","50% biased agents"
"SAM",96,0.244897959183673,"50","50% biased agents"
"SAM",97,0.551020408163265,"50","50% biased agents"
"SAM",98,0.36734693877551,"50","50% biased agents"
"SAM",99,0.428571428571429,"50","50% biased agents"
"SAM",101,0.428571428571429,"50","50% biased agents"
"SAM",102,0.448979591836735,"50","50% biased agents"
"MAP",2,0.35678391959799,"200","100% biased agents"
"MAP",3,0.341708542713568,"200","100% biased agents"
"MAP",4,0.346733668341709,"200","100% biased agents"
"MAP",5,0.442211055276382,"200","100% biased agents"
"MAP",6,0.321608040201005,"200","100% biased agents"
